date,sentiment,post_count
2008-04-17,0.4870319,1
2008-07-18,0.49148405,1
2008-07-21,0.5019346,1
2008-07-23,0.48818982,2
2008-07-29,0.5071446,1
2008-07-31,0.49000555,2
2008-08-14,0.50673574,1
2008-09-05,0.4710716,1
2008-09-26,0.47774687,1
2008-10-13,0.50651157,1
2008-10-15,0.48155695,1
2008-10-17,0.5033964,1
2008-10-21,0.4962756,1
2008-10-22,0.48811588,1
2008-10-23,0.47963884,1
2008-10-27,0.48471147,1
2008-10-28,0.489944,2
2008-10-29,0.48732433,1
2008-11-02,0.514552,1
2008-11-11,0.4984411,1
2008-11-12,0.49022204,1
2008-11-13,0.4994738,1
2008-11-17,0.49295735,1
2008-11-18,0.48190528,1
2008-11-19,0.49412847,1
2008-11-21,0.49649212,1
2008-11-23,0.49522322,1
2008-11-24,0.4904758,3
2008-11-26,0.50353146,3
2008-12-01,0.49775133,1
2008-12-02,0.49513453,1
2008-12-04,0.5031274,1
2008-12-10,0.4938187,2
2008-12-24,0.4813889,1
