date,sentiment,post_count
2014-05-29,0.48808813,5
2014-05-30,0.37270266,2
2014-05-31,0.42193422,4
2014-06-01,0.64802676,3
2014-06-02,0.3247886,6
2014-06-03,0.28268942,3
2014-06-04,0.4118725,6
2014-06-05,0.390942,6
2014-06-06,0.39377078,5
2014-06-07,0.41262507,4
2014-06-08,0.3560554,3
2014-06-09,0.4649022,7
2014-06-10,0.3584411,6
2014-06-11,0.2998191,13
2014-06-12,0.45722485,6
2014-06-13,0.23635717,6
2014-06-14,0.33301297,2
2014-06-16,0.22452156,6
2014-06-17,0.44697198,4
2014-06-18,0.42351514,8
2014-06-19,0.41422796,20
2014-06-20,0.5635005,1
2014-06-21,0.24743693,9
2014-06-22,0.4921884,7
2014-06-23,0.28004727,3
2014-06-24,0.45842856,8
2014-06-25,0.33355913,5
2014-06-26,0.46956965,7
2014-06-27,0.27071396,4
2014-06-28,0.41755852,3
2014-06-29,0.432664,8
2014-06-30,0.32523808,12
2014-07-01,0.3453314,13
2014-07-02,0.2797572,1
2014-07-03,0.4167529,6
2014-07-04,0.34120885,4
2014-07-05,0.39033848,2
2014-07-06,0.4343771,10
2014-07-07,0.35367697,16
2014-07-08,0.37229854,7
2014-07-09,0.38962317,4
2014-07-10,0.40176603,7
2014-07-11,0.45016015,6
2014-07-12,0.46854007,8
2014-07-13,0.49797302,9
2014-07-14,0.40946683,2
2014-07-15,0.2653957,5
2014-07-16,0.37256566,11
2014-07-17,0.48968324,5
2014-07-19,0.37665343,7
2014-07-20,0.35947737,1
2014-07-21,0.42471513,5
2014-07-22,0.46565905,7
2014-07-23,0.49383906,4
2014-07-24,0.5044633,2
2014-07-25,0.30305856,8
2014-07-26,0.42534542,6
2014-07-27,0.3699375,4
2014-07-28,0.44628218,12
2014-07-29,0.37507406,6
2014-07-30,0.39572394,5
2014-07-31,0.22011606,4
2014-08-01,0.46164012,2
2014-08-02,0.45731607,8
2014-08-03,0.40476626,7
2014-08-04,0.36789155,3
2014-08-05,0.45941833,8
2014-08-06,0.38687962,1
2014-08-07,0.46873042,8
2014-08-08,0.55752486,24
2014-08-09,0.3330279,5
2014-08-10,0.4306549,5
2014-08-11,0.28156498,9
2014-08-12,0.386589,8
2014-08-13,0.3679931,6
2014-08-14,0.32980844,3
2014-08-15,0.35997167,5
2014-08-16,0.40952766,6
2014-08-17,0.567975,1
2014-08-18,0.17510127,3
2014-08-19,0.37628615,11
2014-08-20,0.50925255,7
2014-08-21,0.5010046,17
2014-08-22,0.41725177,10
2014-08-23,0.43177482,2
2014-08-24,0.49489754,2
2014-08-25,0.506215,12
2014-08-27,0.31853873,1
2014-08-28,0.2863824,6
2014-08-29,0.11467282,3
2014-08-30,0.40234885,7
2014-08-31,0.51409376,3
2014-09-01,0.32045755,3
2014-09-02,0.53259856,12
2014-09-03,0.38526565,11
2014-09-04,0.5318692,1
2014-09-05,0.38092303,5
2014-09-06,0.4323254,4
2014-09-07,0.4136106,4
2014-09-08,0.47275287,1
2014-09-09,0.3784648,7
2014-09-10,0.33199418,9
2014-09-11,0.35470295,3
2014-09-12,0.24175924,3
2014-09-13,0.26662898,5
2014-09-14,0.34857786,4
2014-09-15,0.582042,2
2014-09-16,0.37869933,8
2014-09-17,0.3062454,15
2014-09-18,0.52571857,7
2014-09-19,0.36822262,11
2014-09-20,0.4544939,4
2014-09-21,0.4073696,5
2014-09-22,0.33415937,9
2014-09-23,0.3534553,3
2014-09-24,0.30868322,4
2014-09-25,0.3667163,3
2014-09-26,0.35640022,9
2014-09-27,0.40308604,1
2014-09-28,0.1506311,2
2014-09-29,0.43030766,11
2014-09-30,0.12639473,4
2014-10-01,0.36270657,2
2014-10-02,0.52024096,3
2014-10-03,0.44379666,7
2014-10-05,0.2041975,4
2014-10-06,0.3353336,6
2014-10-07,0.3810369,2
2014-10-08,0.35413423,6
2014-10-09,0.27124545,7
2014-10-10,0.33600476,8
2014-10-11,0.41551465,11
2014-10-12,0.5027614,1
2014-10-13,0.30373123,11
2014-10-14,0.2964162,8
2014-10-15,0.35136622,9
2014-10-16,0.3270263,4
2014-10-17,0.4767302,9
2014-10-18,0.1957841,5
2014-10-19,0.5102804,3
2014-10-20,0.38408566,27
2014-10-21,0.4075036,8
2014-10-22,0.29918426,10
2014-10-23,0.46608895,5
2014-10-24,0.30585694,8
2014-10-25,0.23026164,3
2014-10-26,0.38516963,8
2014-10-27,0.35952485,11
2014-10-28,0.46877685,7
2014-10-29,0.43894398,6
2014-10-30,0.21157101,34
2014-10-31,0.25428376,5
2014-11-01,0.30287924,3
2014-11-02,0.47698745,6
2014-11-03,0.37935296,6
2014-11-04,0.24969564,1
2014-11-05,0.4954493,25
2014-11-06,0.36669812,7
2014-11-07,0.41682515,6
2014-11-08,0.20609522,3
2014-11-10,0.48171264,13
2014-11-11,0.31420678,4
2014-11-12,0.19612293,5
2014-11-13,0.35799247,10
2014-11-14,0.43755355,5
2014-11-15,0.2134303,4
2014-11-16,0.31040385,16
2014-11-17,0.28314885,8
2014-11-18,0.32743797,14
2014-11-19,0.39992768,5
2014-11-20,0.3185007,11
2014-11-21,0.47165218,7
2014-11-22,0.3614775,4
2014-11-23,0.3043163,4
2014-11-24,0.40115887,5
2014-11-25,0.3842705,13
2014-11-26,0.46790558,5
2014-11-27,0.41328835,6
2014-11-28,0.24287604,4
2014-11-29,0.2989147,3
2014-11-30,0.22763371,4
2014-12-01,0.36124992,4
2014-12-02,0.31423032,8
2014-12-03,0.36815372,9
2014-12-04,0.4106772,6
2014-12-05,0.19521755,2
2014-12-06,0.46692562,5
2014-12-07,0.41052106,3
2014-12-08,0.43628064,5
2014-12-09,0.4033703,8
2014-12-10,0.39007238,11
2014-12-11,0.32649648,8
2014-12-12,0.40720326,5
2014-12-13,0.2213243,4
2014-12-14,0.4508008,4
2014-12-15,0.31772718,7
2014-12-16,0.23863977,11
2014-12-17,0.4656373,14
2014-12-18,0.35238615,6
2014-12-19,0.36425015,7
2014-12-20,0.31236207,6
2014-12-21,0.44461885,5
2014-12-22,0.19326353,3
2014-12-23,0.48477057,8
2014-12-24,0.27265638,2
2014-12-25,0.46532398,2
2014-12-26,0.45072287,2
2014-12-27,0.59739566,6
2014-12-28,0.37422177,1
2014-12-29,0.42458057,10
2014-12-30,0.56342953,7
