date,sentiment,post_count
2015-03-11,0.80118155,19
2015-03-12,0.7065774,2
2015-03-13,0.61633164,16
2015-03-14,0.6059786,2
2015-03-15,0.6498069,6
2015-03-16,0.31104156,9
2015-03-17,0.4230277,8
2015-03-18,0.47095537,7
2015-03-19,0.56703043,9
2015-03-20,0.40999603,11
2015-03-21,0.6884405,1
2015-03-22,0.7124907,5
2015-03-23,0.49958763,12
2015-03-24,0.4421766,7
2015-03-25,0.4772464,8
2015-03-26,0.61386865,19
2015-03-27,0.67977875,8
2015-03-28,0.40504348,3
2015-03-29,0.40123054,8
2015-03-30,0.54494727,10
2015-03-31,0.50437135,14
2015-04-01,0.54169184,10
2015-04-02,0.69685256,5
2015-04-03,0.45131636,3
2015-04-04,0.52648973,5
2015-04-05,0.47501266,4
2015-04-06,0.52694744,6
2015-04-07,0.5005732,11
2015-04-08,0.4895851,21
2015-04-09,0.5406957,9
2015-04-10,0.6064594,13
2015-04-11,0.49752754,7
2015-04-12,0.77599096,2
2015-04-13,0.692851,12
2015-04-14,0.6350764,13
2015-04-15,0.44635278,14
2015-04-16,0.5454465,7
2015-04-17,0.3814109,8
2015-04-18,0.43298557,7
2015-04-19,0.6690372,7
2015-04-20,0.31268486,21
2015-04-21,0.4989654,9
2015-04-22,0.445646,4
2015-04-23,0.30831927,11
2015-04-24,0.4321834,9
2015-04-25,0.5781737,3
2015-04-26,0.7677685,8
2015-04-27,0.47881502,20
2015-04-28,0.6022393,12
2015-04-29,0.36579353,8
2015-04-30,0.4969129,9
2015-05-01,0.5356063,7
2015-05-02,0.37121248,2
2015-05-03,0.36269948,4
2015-05-04,0.5380658,10
2015-05-05,0.33490413,16
2015-05-06,0.4278513,6
2015-05-07,0.6682851,15
2015-05-08,0.520767,7
2015-05-09,0.3030697,2
2015-05-11,0.6948811,4
2015-05-12,0.55328023,14
2015-05-13,0.49384877,11
2015-05-14,0.58229184,29
2015-05-15,0.58626425,11
2015-05-16,0.7070433,10
2015-05-17,0.34550354,8
2015-05-18,0.60084426,9
2015-05-19,0.48662576,5
2015-05-20,0.37048262,9
2015-05-21,0.5584999,22
2015-05-22,0.35888913,7
2015-05-23,0.19783498,5
2015-05-24,0.60858506,4
2015-05-25,0.47904417,2
2015-05-26,0.5486352,11
2015-05-27,0.32370183,8
2015-05-28,0.44952548,16
2015-05-29,0.426998,5
2015-05-30,0.6069723,13
2015-05-31,0.67682064,2
2015-06-01,0.5173531,9
2015-06-02,0.5671137,14
2015-06-03,0.62198526,16
2015-06-04,0.38748062,9
2015-06-05,0.5548046,17
2015-06-06,0.21520482,1
2015-06-07,0.4916188,5
2015-06-08,0.4403554,20
2015-06-09,0.629136,8
2015-06-10,0.64108527,14
2015-06-11,0.56273645,9
2015-06-12,0.44983184,11
2015-06-13,0.3229298,2
2015-06-14,0.32236406,10
2015-06-15,0.26664913,4
2015-06-16,0.44749045,10
2015-06-17,0.62161213,6
2015-06-18,0.53943247,13
2015-06-19,0.6836319,11
2015-06-20,0.31975526,1
2015-06-21,0.4074182,2
2015-06-22,0.6501259,7
2015-06-23,0.4644496,12
2015-06-24,0.5884194,13
2015-06-25,0.33126092,8
2015-06-26,0.6317565,8
2015-06-27,0.8382214,6
2015-06-28,0.43209434,6
2015-06-29,0.63294405,6
2015-06-30,0.3057173,5
2015-07-01,0.6613868,4
2015-07-02,0.47966146,12
2015-07-03,0.49978915,6
2015-07-04,0.6572844,8
2015-07-05,0.17416917,3
2015-07-06,0.5148439,11
2015-07-07,0.58771414,7
2015-07-08,0.5865901,11
2015-07-09,0.45174336,8
2015-07-10,0.4303591,8
2015-07-11,0.5993762,2
2015-07-12,0.56564796,7
2015-07-13,0.5970362,5
2015-07-14,0.48195884,12
2015-07-15,0.5228186,12
2015-07-16,0.52703893,18
2015-07-17,0.4808051,8
2015-07-18,0.67328924,13
2015-07-19,0.36189276,2
2015-07-20,0.55174744,11
2015-07-21,0.6044335,13
2015-07-22,0.3250024,7
2015-07-23,0.5932014,5
2015-07-24,0.4195268,21
2015-07-25,0.644009,8
2015-07-26,0.29338783,2
2015-07-27,0.3880344,15
2015-07-28,0.6126847,8
2015-07-29,0.5585822,10
2015-07-30,0.5013438,14
2015-07-31,0.4364274,11
2015-08-01,0.66689754,12
2015-08-02,0.4701558,3
2015-08-03,0.5632889,11
2015-08-04,0.6225317,24
2015-08-05,0.5158234,15
2015-08-06,0.46807826,13
2015-08-07,0.40871346,6
2015-08-08,0.57221997,6
2015-08-09,0.81153643,31
2015-08-10,0.4465348,10
2015-08-11,0.54323024,11
2015-08-12,0.4560933,11
2015-08-13,0.5471925,11
2015-08-14,0.5398993,13
2015-08-15,0.75953436,10
2015-08-16,0.66359067,12
2015-08-17,0.50537837,8
2015-08-18,0.36592343,8
2015-08-19,0.5259077,17
2015-08-20,0.566769,11
2015-08-21,0.3776243,11
2015-08-22,0.5199262,7
2015-08-23,0.36694375,6
2015-08-24,0.5886653,13
2015-08-25,0.45610425,6
2015-08-26,0.5391248,15
2015-08-27,0.60163385,8
2015-08-28,0.44328648,13
2015-08-29,0.35801604,5
2015-08-30,0.51778233,5
2015-08-31,0.7018762,8
2015-09-01,0.672308,25
2015-09-02,0.58820933,18
2015-09-03,0.5313355,13
2015-09-04,0.53726536,15
2015-09-05,0.45068446,5
2015-09-07,0.64409643,6
2015-09-08,0.43978116,8
2015-09-09,0.54183346,8
2015-09-10,0.631601,13
2015-09-11,0.5383464,19
2015-09-12,0.44597462,9
2015-09-13,0.5528007,7
2015-09-14,0.5236233,12
2015-09-15,0.4389672,17
2015-09-16,0.61343735,10
2015-09-17,0.588065,15
2015-09-18,0.36793172,11
2015-09-19,0.63963515,7
2015-09-20,0.5878639,8
2015-09-21,0.5210007,6
2015-09-22,0.42054617,9
2015-09-23,0.62410766,13
2015-09-24,0.50867057,9
2015-09-25,0.52337533,19
2015-09-26,0.48720405,2
2015-09-27,0.68252534,9
2015-09-28,0.59571874,16
2015-09-29,0.7312881,9
2015-09-30,0.5039404,12
2015-10-01,0.5118369,13
2015-10-02,0.49411798,17
2015-10-03,0.70578325,7
2015-10-04,0.5590329,6
2015-10-05,0.41519663,6
2015-10-06,0.45034426,20
2015-10-07,0.5533614,9
2015-10-08,0.5999581,12
2015-10-09,0.68066263,9
2015-10-10,0.47588083,3
2015-10-11,0.32877234,12
2015-10-12,0.43742427,19
2015-10-13,0.46058497,15
2015-10-14,0.37393036,14
2015-10-15,0.49828896,14
2015-10-16,0.43203422,12
2015-10-17,0.6023984,6
2015-10-18,0.64693886,15
2015-10-19,0.5094169,9
2015-10-20,0.3883235,10
2015-10-21,0.466853,14
2015-10-22,0.24729492,22
2015-10-23,0.67373323,50
2015-10-24,0.4758256,4
2015-10-25,0.49575275,5
2015-10-26,0.65323824,51
2015-10-27,0.45884967,16
2015-10-28,0.48951498,27
2015-10-29,0.51655006,24
2015-10-30,0.5203745,9
2015-10-31,0.5316209,6
2015-11-01,0.47913843,5
2015-11-02,0.49184966,23
2015-11-03,0.34317914,10
2015-11-04,0.67061937,23
2015-11-05,0.50912416,9
2015-11-06,0.5434002,12
2015-11-07,0.6639039,1
2015-11-08,0.74371946,15
2015-11-09,0.34351644,19
2015-11-10,0.31811348,19
2015-11-11,0.43830255,11
2015-11-12,0.42838287,11
2015-11-13,0.52339435,9
2015-11-14,0.48095798,5
2015-11-15,0.6813173,7
2015-11-16,0.44978064,17
2015-11-17,0.40371332,8
2015-11-18,0.542407,23
2015-11-19,0.48519164,26
2015-11-20,0.33743104,5
2015-11-21,0.6684802,4
2015-11-22,0.53536564,6
2015-11-23,0.40248555,22
2015-11-24,0.5652815,15
2015-11-25,0.552606,10
2015-11-26,0.30670077,5
2015-11-27,0.59367675,6
2015-11-28,0.53378385,7
2015-11-29,0.61483276,4
2015-11-30,0.65335757,11
2015-12-01,0.52929527,12
2015-12-02,0.3763237,8
2015-12-03,0.5486966,17
2015-12-04,0.5611811,24
2015-12-05,0.5648857,11
2015-12-06,0.55347246,3
2015-12-07,0.4401599,9
2015-12-08,0.40633476,13
2015-12-09,0.49462178,13
2015-12-10,0.41289645,14
2015-12-11,0.38789192,14
2015-12-12,0.4670823,8
2015-12-13,0.6313329,5
2015-12-14,0.50894225,8
2015-12-15,0.5686076,20
2015-12-16,0.43540132,4
2015-12-17,0.66384166,8
2015-12-18,0.5504669,8
2015-12-19,0.07742644,1
2015-12-20,0.4261593,6
2015-12-21,0.65647745,14
2015-12-22,0.5541169,14
2015-12-23,0.6482469,8
2015-12-24,0.65990674,2
2015-12-25,0.6568143,3
2015-12-26,0.45163602,5
2015-12-27,0.2144139,4
2015-12-28,0.7564977,19
2015-12-29,0.37419558,6
2015-12-30,0.7036877,11
