date,weighted_sentiment,total_mentions,num_tickers,sentiment_ma7,sentiment_ma30,momentum,week,month
2016-01-02,0.24973171949386597,18.0,9.0,,,,53,2016-01
2016-01-03,0.31027984619140625,39.0,13.0,,,,53,2016-01
2016-01-04,0.8767926692962646,4.0,4.0,,,,1,2016-01
2016-01-05,0.28746822689260754,21.0,12.0,,,,1,2016-01
2016-01-06,0.8164315131994394,26.0,11.0,,,,1,2016-01
2016-01-07,0.6914189654317769,44.0,18.0,,,,1,2016-01
2016-01-11,0.14384936472332036,27.0,15.0,0.4822817578898116,,,2,2016-01
2016-01-12,0.27896308567788863,9.0,8.0,0.486457667344672,,,2,2016-01
2016-01-13,0.07004895806312561,9.0,9.0,0.4521389690406319,,,2,2016-01
2016-01-16,0.07001102715730667,20.0,14.0,0.33688444873506646,,,2,2016-01
2016-01-17,0.9441768527030945,5.0,5.0,0.4306999667079932,,,2,2016-01
2016-01-18,0.3137707686983049,32.0,17.0,0.3588912889221168,,,3,2016-01
2016-01-24,0.8478417992591858,6.0,6.0,0.3812374080403181,,,3,2016-01
2016-01-25,0.6221361756324768,28.0,14.0,0.44956409531305475,,,4,2016-01
2016-01-26,0.026861201971769333,9.0,9.0,0.4135495404978948,,,4,2016-01
2016-01-27,0.03413260728120804,4.0,4.0,0.40841863324333516,,,4,2016-01
2016-01-28,0.95123291015625,13.0,13.0,0.5343074736717556,,,4,2016-01
2016-01-29,0.4904499108141119,22.0,12.0,0.4694893391161866,,,4,2016-01
2016-01-30,0.41449883580207825,6.0,6.0,0.48387906298815425,,,4,2016-01
2016-02-02,0.6613940526457394,17.0,9.0,0.45724367061480475,,,5,2016-02
2016-02-04,0.27295148372650146,14.0,7.0,0.40736014319966546,,,5,2016-02
2016-02-05,0.19102567434310913,3.0,3.0,0.4308122106812854,,,5,2016-02
2016-02-07,0.8418256044387817,8.0,8.0,0.5461969245609388,,,5,2016-02
2016-02-09,0.6753900647163391,13.0,13.0,0.5067908037838087,,,6,2016-02
2016-02-11,0.04981965571641922,8.0,8.0,0.4438436244841384,,,6,2016-02
2016-02-12,0.09734500418691074,17.0,9.0,0.39853593425340017,,,6,2016-02
2016-02-13,0.8767926692962646,4.0,4.0,0.42930716520347517,,,6,2016-02
2016-02-18,0.7114805494035993,28.0,13.0,0.49195417458591767,,,7,2016-02
2016-02-19,0.06489011645317078,12.0,12.0,0.47393480917306935,,,7,2016-02
2016-02-20,0.9566342234611511,11.0,11.0,0.49033604046197926,0.4613215178944489,0.029014522567530343,7,2016-02
2016-02-21,0.17738297581672668,7.0,7.0,0.4191921706191775,0.45890989310521096,-0.03971772248603345,7,2016-02
2016-02-22,0.9148249626159668,3.0,3.0,0.5427643573191129,0.4790613969860296,0.06370296033308326,8,2016-02
2016-02-24,0.2655470371246338,5.0,5.0,0.5667932191673589,0.4586865425803086,0.10810667658705031,8,2016-02
2016-02-25,0.5960752062499524,30.0,13.0,0.5266907244464573,0.46897344189222007,0.05771728255423719,8,2016-02
2016-02-27,0.7616426348686218,32.0,8.0,0.5338567366557462,0.46714714594785955,0.06670959070788662,8,2016-02
2016-02-28,0.5358845591545105,5.0,5.0,0.6011416570416518,0.4619626657386173,0.13917899130303452,8,2016-02
2016-03-03,0.6313640922307968,20.0,10.0,0.5546744954373155,0.4782131566555332,0.0764613387817823,9,2016-03
2016-03-06,0.9668201208114624,7.0,7.0,0.6674512304365635,0.501141724493319,0.16630950594324456,9,2016-03
2016-03-07,0.9232470393180847,7.0,7.0,0.6686543842511518,0.529581660535151,0.13907272371600077,10,2016-03
2016-03-08,0.30600833892822266,9.0,9.0,0.674434570223093,0.5374482375941815,0.13698633262891158,10,2016-03
2016-03-09,0.05146276578307152,11.0,11.0,0.5966327930135387,0.507691101363514,0.08894169165002463,10,2016-03
2016-03-10,0.6690964698791504,11.0,11.0,0.583411912300757,0.5195352914028756,0.06387662089788138,10,2016-03
