date,sentiment,post_count
2016-04-10,0.20901588,8
2016-04-11,0.42221537,6
2016-04-12,0.36243665,18
2016-04-13,0.2347387,16
2016-04-14,0.2834472,27
2016-04-15,0.35626566,12
2016-04-16,0.61764234,11
2016-04-17,0.3340504,5
2016-04-18,0.5104668,36
2016-04-19,0.41723442,26
2016-04-20,0.5296584,25
2016-04-21,0.45261836,8
2016-04-22,0.20789462,13
2016-04-23,0.18988788,6
2016-04-24,0.45191693,3
2016-04-25,0.5363609,13
2016-04-26,0.44682333,11
2016-04-27,0.310268,8
2016-04-28,0.5754057,13
2016-04-29,0.5297051,21
2016-04-30,0.41845608,7
2016-05-01,0.64887375,32
2016-05-02,0.35962826,11
2016-05-03,0.42797145,15
2016-05-04,0.49764037,17
2016-05-05,0.6710579,12
2016-05-06,0.4097244,30
2016-05-07,0.66599834,27
2016-05-08,0.26898858,3
2016-05-09,0.31062505,6
2016-05-10,0.6181498,22
2016-05-11,0.49734005,27
2016-05-12,0.5580557,8
2016-05-13,0.4393321,12
2016-05-14,0.34072176,3
2016-05-15,0.25409558,3
2016-05-16,0.3884904,15
2016-05-17,0.36955374,8
2016-05-18,0.24679148,21
2016-05-19,0.63881177,11
2016-05-20,0.32381257,22
2016-05-21,0.44191113,5
2016-05-22,0.25172672,6
2016-05-23,0.49502885,35
2016-05-24,0.60387933,14
2016-05-25,0.33672005,14
2016-05-26,0.39016178,14
2016-05-27,0.2815112,9
2016-05-28,0.46163428,9
2016-05-29,0.59176445,5
2016-05-30,0.33328116,3
2016-05-31,0.4532847,22
2016-06-01,0.42424297,13
2016-06-02,0.31214666,8
2016-06-03,0.2665171,13
2016-06-04,0.2769141,7
2016-06-05,0.2879475,10
2016-06-06,0.43873683,24
2016-06-07,0.31201336,18
2016-06-08,0.3070802,14
2016-06-09,0.41817304,11
2016-06-10,0.26973552,6
2016-06-11,0.236642,4
2016-06-12,0.44885093,5
2016-06-13,0.39448106,9
2016-06-14,0.33237797,14
2016-06-15,0.37540555,12
2016-06-16,0.25741854,12
2016-06-17,0.36836264,17
2016-06-18,0.3063165,8
2016-06-19,0.25963214,9
2016-06-20,0.4759448,22
2016-06-21,0.37968576,26
2016-06-22,0.39916402,22
2016-06-23,0.49782038,13
2016-06-24,0.38998747,24
2016-06-25,0.2672741,9
2016-06-26,0.3939969,15
2016-06-27,0.45278108,25
2016-06-28,0.44137725,12
2016-06-29,0.5771607,27
2016-06-30,0.25507155,25
2016-07-01,0.6251656,11
2016-07-02,0.270858,8
2016-07-03,0.32935792,6
2016-07-04,0.6115909,18
2016-07-05,0.4159621,29
2016-07-06,0.47507414,17
2016-07-07,0.4977425,25
2016-07-08,0.4540324,21
2016-07-09,0.5139329,8
2016-07-10,0.76499146,18
2016-07-11,0.38816303,33
2016-07-12,0.55681115,19
2016-07-13,0.5346052,15
2016-07-14,0.41530225,47
2016-07-15,0.608319,19
2016-07-16,0.12956038,10
2016-07-17,0.48318824,7
2016-07-18,0.5238081,21
2016-07-19,0.5040909,18
2016-07-20,0.32581204,31
2016-07-21,0.4549895,26
2016-07-22,0.6210104,42
2016-07-23,0.21622431,8
2016-07-24,0.24883373,14
2016-07-25,0.30347323,17
2016-07-26,0.30280888,17
2016-07-27,0.31283394,33
2016-07-28,0.5044911,20
2016-07-29,0.38331193,25
2016-07-30,0.4136148,17
2016-07-31,0.45915908,16
2016-08-01,0.5711961,28
2016-08-02,0.52282834,27
2016-08-03,0.4528748,18
2016-08-04,0.6347165,17
2016-08-05,0.20913948,15
2016-08-06,0.48111883,9
2016-08-07,0.22006294,2
2016-08-08,0.5651186,21
2016-08-09,0.34067976,20
2016-08-10,0.2613713,9
2016-08-11,0.2828703,20
2016-08-12,0.2866812,9
2016-08-13,0.3528777,7
2016-08-14,0.46695966,2
2016-08-15,0.35637003,7
2016-08-16,0.3748781,20
2016-08-17,0.3028588,20
2016-08-18,0.3185776,36
2016-08-19,0.27517298,13
2016-08-20,0.31986874,11
2016-08-21,0.8261377,1
2016-08-22,0.38943574,20
2016-08-23,0.29116318,11
2016-08-24,0.50399554,21
2016-08-25,0.34486586,20
2016-08-26,0.20482309,12
2016-08-27,0.35172564,7
2016-08-28,0.5195855,4
2016-08-29,0.36105785,18
2016-08-30,0.33659557,19
2016-08-31,0.13973702,8
2016-09-01,0.5731122,21
2016-09-02,0.4187631,9
2016-09-03,0.13425669,8
2016-09-04,0.4029642,7
2016-09-05,0.53899854,15
2016-09-06,0.70989084,28
2016-09-07,0.36808634,17
2016-09-08,0.4576591,27
2016-09-09,0.39921752,25
2016-09-10,0.44496846,3
2016-09-11,0.27783734,2
2016-09-12,0.31460467,25
2016-09-13,0.6345022,18
2016-09-14,0.30025512,23
2016-09-15,0.34007147,27
2016-09-16,0.51707166,15
2016-09-17,0.33035082,10
2016-09-18,0.4665405,5
2016-09-19,0.40244037,20
2016-09-20,0.4301362,12
2016-09-21,0.40703276,41
2016-09-22,0.5385492,30
2016-09-23,0.5184069,12
2016-09-24,0.7198346,5
2016-09-25,0.41812703,9
2016-09-26,0.44266757,22
2016-09-27,0.34982377,14
2016-09-28,0.46458602,17
2016-09-29,0.35842142,22
2016-09-30,0.3388441,32
2016-10-01,0.25750533,12
2016-10-02,0.5330808,3
2016-10-03,0.7650756,32
2016-10-04,0.7111605,36
2016-10-05,0.5020982,30
2016-10-06,0.5164441,29
2016-10-07,0.44443625,22
2016-10-08,0.48580387,1
2016-10-09,0.5753925,10
2016-10-10,0.7172872,15
2016-10-11,0.5618382,24
2016-10-12,0.32047305,20
2016-10-13,0.64982265,32
2016-10-14,0.7410887,38
2016-10-15,0.6128672,24
2016-10-16,0.322599,9
2016-10-17,0.30535188,59
2016-10-18,0.510008,44
2016-10-19,0.45270637,31
2016-10-20,0.65772283,32
2016-10-21,0.14193141,21
2016-10-22,0.5468317,24
2016-10-23,0.5774093,29
2016-10-24,0.5155902,21
2016-10-25,0.7616483,29
2016-10-26,0.56732994,53
2016-10-27,0.58983797,63
2016-10-28,0.36596194,17
2016-10-29,0.7322397,15
2016-10-30,0.1502401,7
2016-10-31,0.3969475,32
2016-11-01,0.65946025,70
2016-11-02,0.16547607,45
2016-11-03,0.60487026,41
2016-11-04,0.23283294,18
2016-11-05,0.40035474,18
2016-11-06,0.19662642,32
2016-11-07,0.3440943,23
2016-11-08,0.40811723,40
2016-11-09,0.29461876,18
2016-11-10,0.29672903,18
2016-11-11,0.3759211,68
2016-11-12,0.36101338,16
2016-11-13,0.16989969,39
2016-11-14,0.41904673,36
2016-11-15,0.39706808,35
2016-11-16,0.5075054,17
2016-11-17,0.15041281,31
2016-11-18,0.69744086,45
2016-11-19,0.3138452,11
2016-11-20,0.18701823,13
2016-11-21,0.4042235,35
2016-11-22,0.44978476,35
2016-11-23,0.34147674,22
2016-11-24,0.35917285,10
2016-11-25,0.3973143,25
2016-11-26,0.39206797,5
2016-11-27,0.35653555,8
2016-11-28,0.39999828,25
2016-11-29,0.4975177,22
2016-11-30,0.18715666,23
2016-12-01,0.32112786,30
2016-12-02,0.33272097,27
2016-12-03,0.630526,12
2016-12-04,0.4218945,7
2016-12-05,0.31202543,22
2016-12-06,0.53061396,39
2016-12-07,0.45562857,32
2016-12-08,0.34387422,20
2016-12-09,0.7211626,39
2016-12-10,0.24192096,6
2016-12-11,0.12831116,5
2016-12-12,0.4057022,24
2016-12-13,0.63948834,37
2016-12-14,0.28551176,26
2016-12-15,0.34192437,14
2016-12-16,0.4957524,35
2016-12-17,0.3604278,4
2016-12-18,0.27920714,7
2016-12-19,0.25339365,17
2016-12-20,0.26061502,16
2016-12-21,0.357162,20
2016-12-22,0.42592108,9
2016-12-23,0.5417805,6
2016-12-24,0.45090562,8
2016-12-25,0.32985651,4
2016-12-26,0.4447766,5
2016-12-27,0.32426673,5
2016-12-28,0.42046377,19
2016-12-29,0.4917609,44
2016-12-30,0.6708302,13
