date,sentiment,post_count
2019-01-01,0.46653157,40
2019-01-02,0.25623026,38
2019-01-03,0.34780872,47
2019-01-04,0.37569287,39
2019-01-05,0.60570496,30
2019-01-06,0.30674917,17
2019-01-07,0.58002603,102
2019-01-08,0.5653608,43
2019-01-09,0.40048558,41
2019-01-10,0.30776837,47
2019-01-11,0.5566456,67
2019-01-12,0.55345017,96
2019-01-13,0.26746064,23
2019-01-14,0.529677,105
2019-01-15,0.4336145,82
2019-01-16,0.39021504,60
2019-01-17,0.5261544,73
2019-01-18,0.6174295,74
2019-01-19,0.5740698,59
2019-01-20,0.50060296,12
2019-01-21,0.45594686,27
2019-01-22,0.6145722,68
2019-01-23,0.59506166,80
2019-01-24,0.4444504,96
2019-01-25,0.60489,58
2019-01-26,0.5668766,51
2019-01-27,0.68829304,26
2019-01-28,0.39720678,49
2019-01-29,0.5048738,74
2019-01-30,0.55679536,73
2019-01-31,0.5391201,52
2019-02-01,0.63103354,55
2019-02-02,0.4313497,19
2019-02-03,0.5612453,26
2019-02-04,0.6008068,77
2019-02-05,0.6353858,77
2019-02-06,0.49739018,87
2019-02-07,0.5014144,65
2019-02-08,0.50236446,101
2019-02-09,0.7147493,43
2019-02-10,0.35183197,21
2019-02-11,0.6086534,53
2019-02-12,0.6076898,79
2019-02-13,0.44453385,92
2019-02-14,0.5836299,89
2019-02-15,0.5891902,81
2019-02-16,0.64325815,43
2019-02-17,0.5442857,22
2019-02-18,0.341934,20
2019-02-19,0.57384664,102
2019-02-20,0.43165198,76
2019-02-21,0.42331854,94
2019-02-22,0.3826827,98
2019-02-23,0.6528904,53
2019-02-24,0.73227257,20
2019-02-25,0.6140929,82
2019-02-26,0.5909998,46
2019-02-27,0.49800116,62
2019-02-28,0.55932176,66
2019-03-01,0.454148,46
2019-03-02,0.6558411,32
2019-03-03,0.5086977,18
2019-03-04,0.5097735,22
2019-03-05,0.59710306,91
2019-03-06,0.4859412,57
2019-03-07,0.44137377,80
2019-03-08,0.40712175,38
2019-03-09,0.58340526,44
2019-03-10,0.41483492,10
2019-03-11,0.6114361,59
2019-03-12,0.5094293,86
2019-03-13,0.46727905,62
2019-03-14,0.49484688,45
