date,weighted_sentiment,total_mentions,num_tickers,sentiment_ma7,sentiment_ma30,momentum,week,month
2019-01-01,0.5272848010063171,12.0,6.0,,,,1,2019-01
2019-01-02,0.6886999515587824,57.0,21.0,,,,1,2019-01
2019-01-03,0.5328032565029228,17.0,11.0,,,,1,2019-01
2019-01-04,0.682310098539228,23.0,17.0,,,,1,2019-01
2019-01-05,0.24131804562228568,17.0,10.0,,,,1,2019-01
2019-01-06,0.9905508756637573,10.0,10.0,,,,1,2019-01
2019-01-07,0.3940992317283931,138.0,38.0,0.5795808943745266,,,2,2019-01
2019-01-08,0.05517037957906723,7.0,6.0,0.5121359770277766,,,2,2019-01
2019-01-09,0.3070340078117119,90.0,31.0,0.45761227077819516,,,2,2019-01
2019-01-10,0.8030321698473848,23.0,15.0,0.49621640125597544,,,2,2019-01
2019-01-11,0.5857407266711011,81.0,51.0,0.4824207767033859,,,2,2019-01
2019-01-12,0.5330877933735237,133.0,42.0,0.524102169239277,,,2,2019-01
2019-01-13,0.990767776966095,15.0,15.0,0.524133155139611,,,2,2019-01
2019-01-14,0.36268254220071766,450.0,100.0,0.5196450566356574,,,3,2019-01
2019-01-15,0.5669724049860846,167.0,73.0,0.5927596316938027,,,3,2019-01
2019-01-16,0.95432608878171,54.0,53.0,0.6852299289752309,,,3,2019-01
2019-01-17,0.3320943688693112,146.0,52.0,0.6179531002640777,,,3,2019-01
2019-01-18,0.668942928314209,108.0,36.0,0.6298391290702359,,,3,2019-01
2019-01-19,0.4839927247751539,107.0,50.0,0.6228255478418975,,,3,2019-01
2019-01-21,0.22148446142673492,5.0,5.0,0.5129279313362745,,,4,2019-01
2019-01-22,0.8025121259547415,84.0,58.0,0.5757607290154206,,,4,2019-01
2019-01-23,0.5361506256196543,321.0,61.0,0.5713576176773593,,,4,2019-01
2019-01-24,0.6819998320668589,86.0,68.0,0.5324538667180948,,,4,2019-01
2019-01-25,0.925768232077695,89.0,40.0,0.6172644186050068,,,4,2019-01
2019-01-26,0.4979757251692753,51.0,22.0,0.5928405324414447,,,4,2019-01
2019-01-27,0.2468823882722363,97.0,46.0,0.5589676272267423,,,4,2019-01
2019-01-28,0.40937337279319763,50.0,25.0,0.5858089002790942,,,5,2019-01
2019-01-29,0.3877074218977838,169.0,74.0,0.5265510854138145,,,5,2019-01
2019-01-30,0.6588865014088482,309.0,82.0,0.5440847819551279,,,5,2019-01
2019-01-31,0.3351287504357676,155.0,70.0,0.4945317702935434,0.5468259869973516,-0.05229421670380824,5,2019-01
2019-02-01,0.9780517220497131,6.0,6.0,0.5020008402895461,0.5618515510321315,-0.05985071074258541,5,2019-02
2019-02-02,0.03645944222807884,6.0,6.0,0.43606994272651795,0.540110200721108,-0.1040402579945901,5,2019-02
2019-02-03,0.9903290271759033,37.0,37.0,0.5422766054270418,0.5553610597435408,-0.013084454316498961,5,2019-02
2019-02-04,0.7362719354806123,27.0,12.0,0.5889764000966725,0.5571597876415869,0.0318166124550856,6,2019-02
2019-02-05,0.16888179511777937,63.0,55.0,0.5577155962709576,0.5547452459581034,0.0029703503128541975,6,2019-02
2019-02-06,0.27546942598289914,180.0,53.0,0.5029417283529648,0.5309091976354081,-0.027967469282443314,6,2019-02
2019-02-07,0.46741776665051776,255.0,58.0,0.5218401592407862,0.5333531487994789,-0.011512989558692732,6,2019-02
2019-02-08,0.6234795916520182,244.0,51.0,0.4711869977554013,0.5522967892019106,-0.08110979144650932,6,2019-02
2019-02-09,0.33580453422936524,143.0,29.0,0.5139505823270136,0.5532558067491656,-0.03930522442215201,6,2019-02
2019-02-11,0.2158031139060173,153.0,53.0,0.4033040232884585,0.5336815048844535,-0.13037748159599505,7,2019-02
2019-02-12,0.58182405486346,167.0,67.0,0.38124004034315095,0.5335509491575322,-0.15231090881438125,7,2019-02
2019-02-13,0.6085783976369199,113.0,54.0,0.4440538407030282,0.5360673026329786,-0.09201346192995041,7,2019-02
2019-02-14,0.6039443272518447,251.0,73.0,0.4909788265985919,0.5231731876425036,-0.03219436104391177,7,2019-02
2019-02-15,0.6131819486618042,119.0,28.0,0.5118022811716328,0.5315231678578731,-0.01972088668624028,7,2019-02
2019-02-16,0.4485028508831473,68.0,40.0,0.4868056039189369,0.5275741827211086,-0.04076857880217166,7,2019-02
2019-02-17,0.04496296758160872,17.0,13.0,0.44525680868354317,0.4972620786811052,-0.052005269997562054,7,2019-02
2019-02-18,0.021206118166446686,3.0,3.0,0.4174572378636045,0.48689913699100973,-0.06944189912740523,8,2019-02
2019-02-19,0.35322373191183304,284.0,84.0,0.38480004887051494,0.4763751637775972,-0.09157511490708226,8,2019-02
2019-02-20,0.3882916125596738,102.0,67.0,0.35333050814519407,0.47318512670374785,-0.11985461855855378,8,2019-02
2019-02-21,0.774541974067688,185.0,37.0,0.37770160054745744,0.4916203771251129,-0.11391877657765548,8,2019-02
2019-02-22,0.535639036580813,139.0,45.0,0.36662404167874435,0.4827246074793154,-0.11610056580057104,8,2019-02
2019-02-23,0.6591095475895891,103.0,30.0,0.3967107126368075,0.4868232382116465,-0.09011252557483901,8,2019-02
2019-02-25,0.8859987679894987,143.0,68.0,0.5168586841236489,0.4936232027424012,0.023235481381247702,9,2019-02
2019-02-26,0.5187999628373047,67.0,31.0,0.5879435190766287,0.4800575937677215,0.10788592530890717,9,2019-02
2019-02-27,0.10804849863052368,21.0,16.0,0.5529184857507273,0.4670600195497631,0.08585846620096421,9,2019-02
2019-02-28,0.3568956592390614,155.0,37.0,0.5484333495620685,0.4707271285819906,0.07770622098007784,9,2019-02
2019-03-01,0.5355004646561362,55.0,23.0,0.5142845625032753,0.47493136497742194,0.03935319752585331,9,2019-03
2019-03-03,0.07224299758672714,5.0,5.0,0.44808512836126296,0.46441588416705337,-0.01633075580579041,9,2019-03
2019-03-04,0.723896399140358,8.0,6.0,0.4573403928685157,0.46658288075810367,-0.00924248788958798,10,2019-03
2019-03-05,0.3197772412541065,47.0,31.0,0.37645160333488825,0.4660711637853817,-0.08961956045049346,10,2019-03
2019-03-06,0.48106454841552243,217.0,29.0,0.3710608298460622,0.449504924664242,-0.07844409481817982,10,2019-03
2019-03-07,0.8003174580565287,109.0,34.0,0.46995639547834855,0.4749668585251903,-0.005010463046841773,10,2019-03
2019-03-08,0.5645891484224571,53.0,20.0,0.4996268939331194,0.4607755292334088,0.03885136469971057,10,2019-03
2019-03-09,0.49904975295066833,52.0,26.0,0.49441964940376687,0.4528681231490773,0.04155152625468955,10,2019-03
2019-03-10,0.9908213019371033,8.0,8.0,0.6256451214538207,0.4802661067097214,0.14537901474409926,10,2019-03
2019-03-11,0.3557229508010168,126.0,39.0,0.5730489145482005,0.4829412242036587,0.0901076903445418,11,2019-03
2019-03-12,0.47017590882200183,132.0,36.0,0.5945344384864713,0.4830331622760415,0.11150127621042977,11,2019-03
2019-03-13,0.43508436215611607,130.0,35.0,0.5879658404494131,0.4767533212928447,0.11121251915656843,11,2019-03
2019-03-14,0.49060814371749534,67.0,32.0,0.5437216526866941,0.48191344160911576,0.06180821107757839,11,2019-03
2019-03-15,0.3077580415187998,47.0,33.0,0.5070314945576002,0.48497860586287517,0.022052888694725048,11,2019-03
2019-03-16,0.6095549914182401,204.0,39.0,0.5228179571958248,0.48590297041470115,0.03691498678112365,11,2019-03
2019-03-18,0.5491549685691137,159.0,68.0,0.45972276671468343,0.48392218944577425,-0.024199422731090825,12,2019-03
2019-03-19,0.5124027873788561,35.0,13.0,0.48210560051151763,0.4808708047833414,0.0012347957281762523,12,2019-03
2019-03-20,0.653465683374441,165.0,43.0,0.508289854019009,0.48221359594042923,0.026076258078579717,12,2019-03
2019-03-21,0.6234382018446922,40.0,24.0,0.5351975454030912,0.488044774305814,0.04715277109727717,12,2019-03
2019-03-22,0.1537265679183996,53.0,25.0,0.48707160600322036,0.49167022765037377,-0.004598621647153411,12,2019-03
2019-03-23,0.9903102517127991,25.0,25.0,0.5845790646023631,0.5239736987685855,0.060605365833777625,12,2019-03
2019-03-24,0.1603975147008896,8.0,8.0,0.5204137107855987,0.5175461581948874,0.002867552590711364,12,2019-03
2019-03-25,0.3580531401371737,109.0,31.0,0.4931134495810359,0.5165382091141374,-0.02342475953310147,13,2019-03
2019-03-26,0.3200069454878402,179.0,49.0,0.4656283293108907,0.5013870414948092,-0.03575871218391846,13,2019-03
2019-03-27,0.6312832017852501,11.0,8.0,0.4624594033695778,0.5045751803349571,-0.04211577696537927,13,2019-03
2019-03-28,0.4789816100327742,84.0,38.0,0.4418227473964466,0.49857091574972984,-0.056748168353283224,13,2019-03
2019-03-30,0.3098974648194435,39.0,25.0,0.4641328755251672,0.4793675389773947,-0.015234663452227515,13,2019-03
2019-03-31,0.704534035957148,62.0,15.0,0.4233077018457885,0.4855586747480561,-0.06225097290226761,13,2019-03
2019-04-01,0.6852232872406182,173.0,53.0,0.4982828122086068,0.5047978343683927,-0.006515022159785833,14,2019-04
2019-04-02,0.9766023755073547,5.0,5.0,0.5866469886900613,0.525454724910669,0.06119226377939224,14,2019-04
2019-04-03,0.2760536272984904,37.0,23.0,0.5803679432344399,0.5168064969987475,0.06356144623569238,14,2019-04
2019-04-04,0.3595682863146067,30.0,16.0,0.5415515267386336,0.5263840066230102,0.01516752011562339,14,2019-04
2019-04-05,0.8228966747560809,62.0,22.0,0.5906822502705348,0.529684015810201,0.06099823446033381,14,2019-04
2019-04-06,0.38148662469842853,68.0,28.0,0.6009092731103897,0.531740995258345,0.06916827785204471,14,2019-04
2019-04-07,0.9868026375770569,8.0,8.0,0.6412333590560909,0.5485989315637295,0.0926344274923614,14,2019-04
2019-04-08,0.46769546595082356,67.0,34.0,0.6101579560146917,0.5375115318268726,0.07264642418781908,15,2019-04
2019-04-09,0.22118240594863892,9.0,9.0,0.5022408175063037,0.5260646404110787,-0.023823822904775027,15,2019-04
2019-04-11,0.1659739561084854,38.0,21.0,0.4865151501934458,0.5149621138496726,-0.028446963656226787,15,2019-04
2019-04-12,0.5064588640617509,117.0,45.0,0.5074995184430379,0.49881669925382754,0.008682819189210322,15,2019-04
2019-04-13,0.14078867025133493,69.0,48.0,0.4100555177995027,0.4916522232355048,-0.08159670543600206,15,2019-04
2019-04-14,0.6024082960205132,178.0,43.0,0.44161575655980057,0.49605996947545516,-0.0544442129156546,15,2019-04
2019-04-15,0.023153413087129593,1.0,1.0,0.303951581632668,0.48232893783982234,-0.17837735620715434,16,2019-04
2019-04-16,0.3060222751781589,61.0,20.0,0.2808554115222874,0.47617607555517777,-0.1953206640328904,16,2019-04
2019-04-17,0.023298718254355824,17.0,16.0,0.25258631328024694,0.4666940981130296,-0.21410778483278264,16,2019-04
2019-04-18,0.8241221956264826,81.0,41.0,0.3466074903542466,0.47384633825330436,-0.12723884789905776,16,2019-04
2019-04-19,0.982624351978302,10.0,10.0,0.41463113148518244,0.48829531770027734,-0.0736641862150949,16,2019-04
2019-04-20,0.5883816364899422,103.0,48.0,0.4785729838049835,0.49082794600398016,-0.012254962198996688,16,2019-04
2019-04-22,0.8012208248250904,239.0,57.0,0.5069747736342088,0.4957531173856685,0.011221656248540324,17,2019-04
2019-04-23,0.9810037016868591,6.0,6.0,0.6438105291484559,0.5076719673804074,0.1361385617680485,17,2019-04
2019-04-24,0.857783771440631,61.0,29.0,0.7226336000430947,0.5311405408311485,0.19149305921194626,17,2019-04
2019-04-25,0.6048802981774012,216.0,55.0,0.805716682889244,0.5182928757133018,0.2874238071759422,17,2019-04
2019-04-26,0.024727407842874527,5.0,5.0,0.6915174274915857,0.5137705388180347,0.17774688867355104,17,2019-04
2019-04-27,0.14294941071420908,12.0,9.0,0.5715638644538582,0.5066004145039359,0.06496344994992231,17,2019-04
2019-04-28,0.04599103704094887,8.0,8.0,0.49407949310400207,0.49746655088903946,-0.003387057785037395,17,2019-04
2019-04-29,0.6475461853209452,199.0,79.0,0.47212597317483845,0.49800865034022934,-0.025882677165390888,18,2019-04
2019-04-30,0.5506232496764925,18.0,15.0,0.4106430514590718,0.5003967049950199,-0.08975365353594805,18,2019-04
2019-05-01,0.15980320796370506,14.0,11.0,0.31093154239093945,0.4953935630998286,-0.18446202070888917,18,2019-05
2019-05-02,0.0772387832403183,6.0,6.0,0.23555418311421336,0.474483721342601,-0.2389295382283876,18,2019-05
2019-05-03,0.03724977746605873,84.0,42.0,0.23734309306038254,0.4528846043501156,-0.2155415112897331,18,2019-05
2019-05-04,0.9421180486679077,16.0,8.0,0.3515100413394823,0.45173512678880073,-0.10022508544931841,18,2019-05
2019-05-05,0.7102331484065336,17.0,12.0,0.44640177153456584,0.46620777749240216,-0.019806005957836326,18,2019-05
2019-05-06,0.641575038433075,102.0,34.0,0.4455487505505844,0.4756080025630178,-0.03005925201243337,19,2019-05
2019-05-07,0.4514903145564067,77.0,46.0,0.43138690267628643,0.46322779055636204,-0.03184088788007561,19,2019-05
2019-05-08,0.5627165906473823,87.0,55.0,0.4889459573453832,0.4692687894213271,0.019677167924056105,19,2019-05
2019-05-09,0.2580454349517822,4.0,4.0,0.5147754790184494,0.4449768826671513,0.06979859635129815,19,2019-05
2019-05-11,0.34147958950169627,31.0,15.0,0.5582368807378263,0.4407696867855137,0.11746719395231259,19,2019-05
2019-05-12,0.44036125471549376,21.0,14.0,0.48655733874462426,0.44807564841107556,0.0384816903335487,19,2019-05
2019-05-13,0.24160557105830036,97.0,44.0,0.419610541980591,0.450596702242736,-0.030986160262145013,20,2019-05
2019-05-14,0.7218096206585566,12.0,10.0,0.43107262515565975,0.4577750607959629,-0.026702435640303168,20,2019-05
2019-05-15,0.5308455391724904,75.0,29.0,0.4424090858151003,0.47077695642666817,-0.02836787061156787,20,2019-05
2019-05-17,0.39388378199778107,38.0,26.0,0.4182901131508715,0.46382613929257704,-0.04553602614170554,20,2019-05
2019-05-18,0.11644858121871948,15.0,10.0,0.39806199118900537,0.46693597823029676,-0.06887398704129138,20,2019-05
2019-05-19,0.9735442399978638,18.0,18.0,0.4883569412598865,0.4891867103909535,-0.0008297691310670263,20,2019-05
2019-05-20,0.9515606611967087,28.0,15.0,0.5613854279000601,0.5201287751556987,0.04125665274436141,21,2019-05
2019-05-21,0.42811007963286507,45.0,31.0,0.5880289291249978,0.5069283712892447,0.0811005578357531,21,2019-05
2019-05-22,0.574233785997959,159.0,22.0,0.5669466670306268,0.4933153524232333,0.07363131460739347,21,2019-05
2019-05-23,0.9244229197502136,8.0,8.0,0.6231720071131587,0.504516728531909,0.11865527858124969,21,2019-05
2019-05-24,0.3702841990161687,16.0,13.0,0.6198006381157856,0.4901521743382783,0.12964846377750727,21,2019-05
2019-05-25,0.42095699355381877,119.0,29.0,0.6633018398779426,0.47148395073384364,0.19181788914409892,21,2019-05
2019-05-26,0.9891186952590942,8.0,8.0,0.6655267620581183,0.4758617815277924,0.18966498053032593,21,2019-05
2019-05-27,0.448525618314743,25.0,16.0,0.5936646130749804,0.47064995886570377,0.12301465420927665,22,2019-05
2019-05-28,0.07651664245696295,42.0,39.0,0.5434369791927086,0.4723762666861734,0.07106071250653523,22,2019-05
2019-05-30,0.3524084746837616,20.0,8.0,0.5117476490049662,0.4793582354851585,0.032389413519807675,22,2019-05
2019-05-31,0.8119744062423706,4.0,4.0,0.49568357564670285,0.5048910144585392,-0.009207438811836388,22,2019-05
2019-06-01,0.8894329071044922,3.0,3.0,0.5698476768021776,0.5129539051846573,0.056893771617520295,22,2019-06
2019-06-02,0.972908079624176,10.0,10.0,0.6486978319550858,0.5270300661829136,0.1216677657721722,22,2019-06
2019-06-03,0.8474832301338514,96.0,40.0,0.628464194080051,0.5499527335885851,0.07851146049146596,23,2019-06
2019-06-04,0.34735915685693425,15.0,10.0,0.6140118424432213,0.5589567460424724,0.055055096400748904,23,2019-06
2019-06-05,0.9421527656641874,22.0,11.0,0.737674145758539,0.58912017898241,0.14855396677612898,23,2019-06
2019-06-06,0.4691481475995199,74.0,33.0,0.7543512418893616,0.5733545156134636,0.18099672627589802,23,2019-06
2019-06-07,0.4158376035945756,70.0,25.0,0.6977602700825338,0.5635413307863983,0.1342189392961355,23,2019-06
2019-06-08,0.8172170379582573,17.0,11.0,0.6874437173473574,0.5693960641039044,0.11804765324345301,23,2019-06
2019-06-09,0.08834722638130188,10.0,10.0,0.561077881169804,0.5572912944980677,0.0037865866717362584,23,2019-06
2019-06-10,0.578136900417945,85.0,56.0,0.5225998340675316,0.5578053048237531,-0.03520547075622149,24,2019-06
2019-06-11,0.428020905989867,13.0,11.0,0.534122941086522,0.5634711538583559,-0.02934821277183386,24,2019-06
2019-06-12,0.5488600566983223,20.0,13.0,0.4779382683771126,0.5703838360982433,-0.09244556772113066,24,2019-06
2019-06-14,0.7575168059867563,103.0,19.0,0.5191337910038607,0.5809556878072856,-0.06182189680342487,24,2019-06
2019-06-15,0.5419781838925622,139.0,27.0,0.5371538739035732,0.5909681082350943,-0.053814234331521105,24,2019-06
2019-06-16,0.01609087362885475,4.0,4.0,0.42270727899937277,0.5674441500007709,-0.1447368710013981,24,2019-06
2019-06-17,0.7251434949502139,142.0,40.0,0.5136781745092174,0.573920748526695,-0.06024257401747757,25,2019-06
2019-06-18,0.7243191345139991,43.0,37.0,0.5345613508086536,0.5849352602772355,-0.05037390946858189,25,2019-06
2019-06-19,0.22179333777590232,55.0,26.0,0.5051002696352301,0.588446752162475,-0.08334648252724486,25,2019-06
2019-06-20,0.8554154069153304,97.0,45.0,0.5488938910948028,0.5845091243930571,-0.035615233298254334,25,2019-06
2019-06-22,0.39855811582959216,138.0,28.0,0.4976140782152079,0.5660757062141533,-0.06846162799894534,25,2019-06
2019-06-23,0.607999324798584,15.0,9.0,0.507045669773211,0.5720720143863438,-0.06502634461313284,25,2019-06
2019-06-24,0.5562971101452907,90.0,56.0,0.5842179892755589,0.571474125191255,0.012743864084303946,26,2019-06
2019-06-25,0.7801604270935059,5.0,5.0,0.592077551010315,0.5666653754360313,0.025412175574283657,26,2019-06
2019-06-26,0.4922806036013823,52.0,23.0,0.5589291894513696,0.5707319222555385,-0.01180273280416888,26,2019-06
2019-06-27,0.323528615385294,95.0,31.0,0.5734628005384257,0.5674843096499209,0.005978490888504773,26,2019-06
