date,sentiment,post_count
2023-08-17,0.5032324,200
2023-08-18,0.44161052,178
2023-08-19,0.3195226,97
2023-08-20,0.63724935,158
2023-08-21,0.5951833,175
2023-08-22,0.55626786,173
2023-08-23,0.34273717,184
2023-08-24,0.46819335,150
2023-08-25,0.41857,199
2023-08-26,0.44160804,88
2023-08-27,0.50007474,109
2023-08-28,0.47934294,156
2023-08-29,0.47359735,170
2023-08-30,0.51085836,157
2023-08-31,0.533618,137
2023-09-01,0.52572995,157
2023-09-02,0.5924103,80
2023-09-03,0.43285918,106
2023-09-04,0.5876136,122
2023-09-05,0.47796795,129
2023-09-06,0.56331396,144
2023-09-07,0.55229646,152
2023-09-08,0.47339356,147
2023-09-09,0.41948444,88
2023-09-10,0.7092678,110
2023-09-11,0.48230052,149
2023-09-12,0.5124572,182
2023-09-13,0.6606301,147
2023-09-14,0.59000945,163
2023-09-15,0.51745456,211
2023-09-16,0.50050294,101
2023-09-17,0.59352416,134
2023-09-18,0.5187341,154
2023-09-19,0.588812,95
2023-09-20,0.56950814,164
2023-09-21,0.5667275,160
2023-09-22,0.41395593,182
2023-09-23,0.46488392,79
2023-09-24,0.35556674,152
2023-09-25,0.5466529,170
2023-09-26,0.42607006,146
2023-09-27,0.5601849,129
2023-09-28,0.47833967,175
2023-09-29,0.55071837,146
2023-09-30,0.46962976,148
2023-10-01,0.74168205,113
2023-10-02,0.4243487,163
2023-10-03,0.49105656,100
2023-10-04,0.5422472,129
2023-10-05,0.54496735,130
2023-10-06,0.37088004,137
2023-10-07,0.7116014,78
2023-10-08,0.49544013,116
2023-10-09,0.37226987,136
2023-10-10,0.59721154,191
2023-10-11,0.56066525,115
2023-10-12,0.43155476,169
2023-10-13,0.4418187,145
2023-10-14,0.25810796,95
2023-10-15,0.27159843,95
2023-10-16,0.48141745,119
2023-10-17,0.516187,143
2023-10-18,0.37521577,101
2023-10-19,0.6543999,195
2023-10-20,0.5124814,142
2023-10-21,0.42722198,69
2023-10-22,0.2823049,138
2023-10-23,0.36050877,213
2023-10-24,0.48838452,123
2023-10-25,0.4240597,133
2023-10-26,0.49797583,102
2023-10-27,0.53021944,116
2023-10-28,0.6088841,73
2023-10-29,0.46631005,162
2023-10-30,0.49249414,114
2023-10-31,0.61559796,143
2023-11-01,0.6514224,159
2023-11-02,0.47819215,191
2023-11-03,0.5196307,139
2023-11-04,0.4390325,98
2023-11-05,0.7068854,150
2023-11-06,0.522587,117
2023-11-07,0.5662726,132
2023-11-08,0.54265404,201
2023-11-09,0.395516,161
2023-11-10,0.51023144,138
2023-11-11,0.4059614,74
2023-11-12,0.42184913,154
2023-11-13,0.53992844,200
2023-11-14,0.5835458,160
2023-11-15,0.5477785,227
2023-11-16,0.6390168,185
2023-11-17,0.46840063,144
2023-11-18,0.6400824,102
2023-11-19,0.57717013,71
2023-11-20,0.6031793,136
2023-11-21,0.5923331,114
2023-11-22,0.39539984,104
2023-11-23,0.4038486,82
2023-11-24,0.5158484,80
2023-11-25,0.59562385,84
2023-11-26,0.4635089,107
2023-11-27,0.54707223,143
2023-11-28,0.4946349,192
2023-11-29,0.5132453,258
2023-11-30,0.5434358,138
2023-12-01,0.6687381,144
2023-12-02,0.63760304,98
2023-12-03,0.45685172,85
2023-12-04,0.7049146,228
2023-12-05,0.5474078,131
2023-12-06,0.41685566,162
2023-12-07,0.5622201,202
2023-12-08,0.51404166,184
2023-12-09,0.40475988,121
2023-12-10,0.56872594,104
2023-12-11,0.58850753,183
2023-12-12,0.49150383,138
2023-12-13,0.46676847,205
2023-12-14,0.7748593,229
2023-12-15,0.7027003,274
2023-12-16,0.6156655,117
2023-12-17,0.346999,115
2023-12-18,0.4826658,314
2023-12-19,0.6004465,202
2023-12-20,0.5357813,193
2023-12-21,0.66462135,176
2023-12-22,0.51142395,171
2023-12-23,0.37110147,74
2023-12-24,0.47447938,77
2023-12-25,0.6659874,60
2023-12-26,0.55203027,119
2023-12-27,0.553072,170
2023-12-28,0.4388903,168
2023-12-29,0.87046325,435
2023-12-30,0.5168049,136
