date,sentiment,post_count
2021-01-01,0.49183062,97
2021-01-02,0.676538,116
2021-01-03,0.3562631,247
2021-01-04,0.57248837,183
2021-01-05,0.58316594,201
2021-01-06,0.42979425,107
2021-01-07,0.6589169,175
2021-01-08,0.54490346,169
2021-01-09,0.52340263,146
2021-01-10,0.45402852,143
2021-01-11,0.6621418,250
2021-01-12,0.46277228,237
2021-01-13,0.5975268,332
2021-01-14,0.5234205,253
2021-01-15,0.60301703,179
2021-01-16,0.59573686,102
2021-01-17,0.77349114,290
2021-01-18,0.525411,143
2021-01-19,0.4863436,149
2021-01-20,0.49793994,183
2021-01-21,0.52539736,273
2021-01-22,0.53863394,214
2021-01-23,0.511964,159
2021-01-24,0.39599857,325
2021-01-25,0.58540076,309
2021-01-26,0.55534714,251
2021-01-27,0.43913466,226
2021-01-28,0.33746198,219
2021-01-29,0.4066178,241
2021-01-30,0.5751998,274
2021-01-31,0.60626715,240
2021-02-01,0.49146694,318
2021-02-02,0.4621185,293
2021-02-03,0.44178367,320
2021-02-04,0.58764434,495
2021-02-05,0.60368454,429
2021-02-06,0.589814,307
2021-02-07,0.5971021,227
2021-02-08,0.5569456,301
2021-02-09,0.6368772,389
2021-02-10,0.55041134,365
2021-02-11,0.5297233,358
2021-02-12,0.45411736,320
2021-02-13,0.50261986,216
2021-02-14,0.6811381,337
2021-02-15,0.63754964,354
2021-02-16,0.5614642,431
2021-02-17,0.5771143,462
2021-02-18,0.57839566,338
2021-02-19,0.55168647,321
2021-02-20,0.47130474,207
2021-02-21,0.59387726,243
2021-02-22,0.5958391,515
2021-02-23,0.56296104,311
2021-02-24,0.6184919,443
2021-02-25,0.5688724,257
2021-02-26,0.42535448,312
2021-02-27,0.38880903,199
2021-02-28,0.3520022,259
2021-03-01,0.6419536,202
2021-03-02,0.52623713,298
2021-03-03,0.5651723,319
2021-03-04,0.48689425,243
2021-03-05,0.45203942,212
2021-03-06,0.50856173,165
2021-03-07,0.5887225,153
2021-03-08,0.55041355,291
2021-03-09,0.5642489,268
2021-03-10,0.5983211,214
2021-03-11,0.5130227,204
2021-03-12,0.46988624,291
2021-03-13,0.47211856,168
2021-03-14,0.5348221,185
2021-03-15,0.64262974,314
2021-03-16,0.5223842,223
2021-03-17,0.46262035,261
2021-03-18,0.49029103,293
2021-03-19,0.34981906,157
2021-03-20,0.41305754,131
2021-03-21,0.6423885,161
2021-03-22,0.5333697,352
2021-03-23,0.5050241,251
2021-03-24,0.38932502,184
2021-03-25,0.43394214,211
2021-03-26,0.5856697,191
2021-03-27,0.7097572,138
2021-03-28,0.6403607,89
2021-03-29,0.65265834,190
2021-03-30,0.5796853,147
2021-03-31,0.39400855,182
2021-04-01,0.58674705,243
2021-04-02,0.47013015,100
2021-04-03,0.7087536,183
2021-04-04,0.5334756,129
2021-04-05,0.31818688,214
2021-04-06,0.54865116,218
2021-04-07,0.31770805,162
2021-04-08,0.47819734,203
2021-04-09,0.38932702,199
2021-04-10,0.4181609,157
2021-04-11,0.3301301,104
2021-04-12,0.4983629,227
2021-04-13,0.38740945,258
2021-04-14,0.37744534,182
2021-04-15,0.6388333,286
2021-04-16,0.4490312,248
2021-04-17,0.42929724,145
2021-04-18,0.4314276,131
2021-04-19,0.49269617,235
2021-04-20,0.3803811,253
2021-04-21,0.4321642,225
2021-04-22,0.31435853,195
2021-04-23,0.509276,226
2021-04-24,0.55224913,119
2021-04-25,0.36005116,73
2021-04-26,0.47235486,283
2021-04-27,0.39613304,160
2021-04-28,0.3503397,194
2021-04-29,0.4664423,166
2021-04-30,0.43304715,224
