date,weighted_sentiment,total_mentions,num_tickers,sentiment_ma7,sentiment_ma30,momentum,week,month
2024-01-01,0.5724376667527231,134.0,28.0,,,,1,2024-01
2024-01-02,0.4701923871822655,125.0,29.0,,,,1,2024-01
2024-01-03,0.446740541664128,286.0,37.0,,,,1,2024-01
2024-01-04,0.669118092699695,127.0,26.0,,,,1,2024-01
2024-01-05,0.4181452666566071,101.0,23.0,,,,1,2024-01
2024-01-06,0.5325681119381139,144.0,30.0,,,,1,2024-01
2024-01-07,0.8112842667270714,71.0,25.0,0.5600694762315149,,,1,2024-01
2024-01-08,0.6088227768448026,120.0,24.0,0.565267349101812,,,2,2024-01
2024-01-09,0.5982805130351794,203.0,30.0,0.5835656527950854,,,2,2024-01
2024-01-10,0.2718024521637412,63.0,19.0,0.558574497152173,,,2,2024-01
2024-01-11,0.43890498357434427,155.0,30.0,0.5256869101342657,,,2,2024-01
2024-01-12,0.4572962601942592,298.0,58.0,0.5312799092110732,,,2,2024-01
2024-01-13,0.29182540757589226,61.0,22.0,0.49688809430218434,,,2,2024-01
2024-01-14,0.2737918831602049,48.0,19.0,0.4201034680783463,,,2,2024-01
2024-01-15,0.3442938866385717,126.0,25.0,0.38231362662031326,,,3,2024-01
2024-01-16,0.445430596546389,133.0,29.0,0.36047792426477177,,,3,2024-01
2024-01-17,0.4076355155994928,149.0,27.0,0.37988264761273627,,,3,2024-01
2024-01-18,0.4024912560110291,150.0,36.0,0.3746806865322627,,,3,2024-01
2024-01-19,0.540763052776683,164.0,30.0,0.38660451404403745,,,3,2024-01
2024-01-20,0.46053871595197254,108.0,23.0,0.41070641524062046,,,3,2024-01
2024-01-21,0.5034065207357196,98.0,22.0,0.44350850632283684,,,3,2024-01
2024-01-22,0.4233626237911574,299.0,32.0,0.4548040402017776,,,4,2024-01
2024-01-23,0.4256740476326151,142.0,27.0,0.4519816760712385,,,4,2024-01
2024-01-24,0.4869511337441735,193.0,36.0,0.46331247866333575,,,4,2024-01
2024-01-25,0.37078941221437256,116.0,30.0,0.45878364383524195,,,4,2024-01
2024-01-26,0.6616950164948191,210.0,32.0,0.47605963865211853,,,4,2024-01
2024-01-27,0.43356207682998904,109.0,22.0,0.47220583306326375,,,4,2024-01
2024-01-28,0.16220313858253602,73.0,22.0,0.4234624927556661,,,4,2024-01
2024-01-29,0.22554065997983458,158.0,36.0,0.39520221221119145,,,5,2024-01
2024-01-30,0.2224201591032855,147.0,25.0,0.3661659424212872,0.4459322807600556,-0.0797663383387684,5,2024-01
2024-01-31,0.39637473904717285,113.0,21.0,0.3532264574645728,0.44006351650320397,-0.08683705903863115,5,2024-01
2024-02-01,0.5561753337378385,61.0,20.0,0.37971016053935364,0.44292961472172304,-0.0632194541823694,5,2024-02
2024-02-02,0.4522002650060835,142.0,36.0,0.3497823388981057,0.44311160549978823,-0.0933292666016825,5,2024-02
2024-02-03,0.6925504049286246,64.0,20.0,0.38678067148362505,0.4438926825740859,-0.057112011090460824,5,2024-02
2024-02-04,0.36197353000707416,206.0,33.0,0.4153192988299877,0.44202029135243476,-0.026700992522447065,5,2024-02
2024-02-05,0.5509975072244465,92.0,28.0,0.4618131341506465,0.4426346045286459,0.019178529622000617,6,2024-02
2024-02-06,0.40380462616480683,74.0,20.0,0.487725200873721,0.4290519498432371,0.05867325103048393,6,2024-02
2024-02-07,0.287626193954026,182.0,35.0,0.4721896944318429,0.4183453970802111,0.053844297351631765,6,2024-02
2024-02-08,0.4304323323174483,54.0,17.0,0.45422640851464424,0.41275045772295343,0.04147595079169081,6,2024-02
2024-02-09,0.4686563277388351,171.0,29.0,0.45657727461932307,0.4193122535754566,0.037265021043866475,6,2024-02
2024-02-10,0.36033860548210156,251.0,30.0,0.40911844612696263,0.4166933743057151,-0.007574928178752494,6,2024-02
2024-02-11,0.5400952270535123,151.0,29.0,0.4345644028478824,0.4194533398676903,0.015111062980192103,6,2024-02
2024-02-12,0.4800961815450408,443.0,78.0,0.4244356420365388,0.42572903233332854,-0.0012933902967897648,7,2024-02
2024-02-13,0.6386467185700039,136.0,32.0,0.4579845123801383,0.43789086018032186,0.02009365219981646,7,2024-02
2024-02-14,0.6563027083887649,67.0,20.0,0.5106525858708153,0.44829115423866167,0.06236143163215363,7,2024-02
2024-02-15,0.5147892996813523,251.0,41.0,0.5227035812085159,0.4506031110098271,0.07210047019868882,7,2024-02
2024-02-16,0.4409709553041991,201.0,47.0,0.5187485280035679,0.4517142923333173,0.06703423567025057,7,2024-02
2024-02-17,0.46391805188487406,92.0,18.0,0.5335455917753925,0.4537618521957788,0.07978373957961371,7,2024-02
2024-02-18,0.6602170166827864,59.0,21.0,0.5507058474367174,0.45774365099264885,0.0929621964440685,7,2024-02
2024-02-19,0.5627788841503404,118.0,25.0,0.5625176620946173,0.46115165659926116,0.10136600549535613,8,2024-02
2024-02-20,0.5056915758974164,152.0,27.0,0.5435240702842477,0.4612278251046511,0.08229624517959655,8,2024-02
2024-02-21,0.5779333422241669,207.0,42.0,0.532328446546448,0.46638018238575135,0.0659482641606966,8,2024-02
2024-02-22,0.6037066249986116,206.0,39.0,0.5450309215917707,0.4723146016312846,0.07271631996048611,8,2024-02
2024-02-23,0.29167101085593883,137.0,25.0,0.5237023580991621,0.4658052642016767,0.057897093897485374,8,2024-02
2024-02-24,0.26705782459006755,143.0,40.0,0.49557946848561835,0.46234754461419997,0.03323192387141838,8,2024-02
2024-02-25,0.6411680512376561,121.0,25.0,0.4928581877077426,0.4616633124389612,0.031194875268781397,8,2024-02
2024-02-26,0.4736496759717589,201.0,39.0,0.4801254436822309,0.4629995657436868,0.017125877938544143,9,2024-02
2024-02-27,0.4578069873562414,73.0,19.0,0.4732847881763488,0.472853027369477,0.00043176080687179486,9,2024-02
2024-02-28,0.40506149397751956,213.0,34.0,0.4485888098553991,0.47883705516939984,-0.03024824531400072,9,2024-02
2024-02-29,0.29205956048609916,57.0,18.0,0.4040678006393259,0.48115836854882693,-0.07709056790950103,9,2024-02
2024-03-01,0.48478446869774,293.0,36.0,0.431655437473869,0.48410535953717915,-0.05244992206331017,9,2024-03
2024-03-02,0.26376998964697124,55.0,17.0,0.4311857467677123,0.47435851473415025,-0.04317276796643793,9,2024-03
2024-03-03,0.42672648590999906,621.0,77.0,0.4005512374351899,0.47350938876428084,-0.07295815132909095,9,2024-03
2024-03-04,0.3519604843891918,156.0,32.0,0.38316706720910887,0.4621563914129664,-0.07898932420385751,10,2024-03
2024-03-05,0.349203360213425,313.0,41.0,0.3676522633315637,0.4617307190865114,-0.09407845575494772,10,2024-03
2024-03-06,0.5406915150734056,157.0,27.0,0.38702798063097604,0.46138718601481005,-0.074359205383834,10,2024-03
2024-03-07,0.4270349130993242,339.0,35.0,0.4063101738614367,0.4621615289126273,-0.0558513550511906,10,2024-03
2024-03-08,0.6614782207567865,192.0,33.0,0.4315521384413005,0.47462326313938596,-0.04307112469808544,10,2024-03
