date,sentiment,post_count
2018-07-07,0.43195513,14
2018-07-08,0.43744606,54
2018-07-09,0.354839,39
2018-07-10,0.37466606,34
2018-07-11,0.2391388,34
2018-07-12,0.2880838,31
2018-07-13,0.5581879,47
2018-07-14,0.4261581,17
2018-07-15,0.57612073,28
2018-07-16,0.31521624,64
2018-07-17,0.26701313,29
2018-07-18,0.27838042,24
2018-07-19,0.5301614,54
2018-07-20,0.5889578,59
2018-07-21,0.39926732,23
2018-07-22,0.46434766,53
2018-07-23,0.52654123,34
2018-07-24,0.47290504,27
2018-07-25,0.3677893,36
2018-07-26,0.38305643,35
2018-07-27,0.14767319,33
2018-07-28,0.7229476,53
2018-07-29,0.691496,22
2018-07-30,0.46476412,35
2018-07-31,0.52858096,60
2018-08-01,0.32195127,72
2018-08-02,0.4224159,32
2018-08-03,0.4468225,37
2018-08-04,0.6089213,33
2018-08-05,0.6204076,42
2018-08-06,0.28779507,28
2018-08-07,0.63203365,34
2018-08-08,0.3602139,35
2018-08-09,0.35124293,40
2018-08-10,0.5006082,17
2018-08-11,0.35985202,15
2018-08-12,0.70288193,38
2018-08-13,0.3530912,51
2018-08-14,0.3817274,61
2018-08-15,0.39017615,37
2018-08-16,0.37388584,28
2018-08-17,0.42460638,37
2018-08-18,0.348461,20
2018-08-19,0.34020045,17
2018-08-20,0.473429,35
2018-08-21,0.26400205,27
2018-08-22,0.38175946,31
2018-08-23,0.37068647,31
2018-08-24,0.3339131,46
2018-08-25,0.1994609,18
2018-08-26,0.5765961,38
2018-08-27,0.35353583,35
2018-08-28,0.44821844,33
2018-08-29,0.33567682,21
2018-08-30,0.4231816,40
2018-08-31,0.5209556,39
2018-09-01,0.3593573,16
2018-09-02,0.4669021,15
2018-09-03,0.43572858,59
2018-09-04,0.35080838,24
2018-09-05,0.20645194,37
2018-09-06,0.41954273,41
2018-09-07,0.22227062,25
2018-09-08,0.3540908,24
2018-09-09,0.5933763,32
2018-09-10,0.43181032,35
2018-09-11,0.4630252,37
2018-09-12,0.44474453,52
2018-09-13,0.4381462,59
2018-09-14,0.39848256,55
2018-09-15,0.5170774,41
2018-09-16,0.6519754,55
2018-09-17,0.44830948,52
2018-09-18,0.5541369,52
2018-09-19,0.38407066,32
2018-09-20,0.4567718,35
2018-09-21,0.55372626,41
2018-09-22,0.30104885,23
2018-09-23,0.7107987,23
2018-09-24,0.4483257,72
2018-09-25,0.5311293,82
2018-09-26,0.4881193,53
2018-09-27,0.62641865,78
2018-09-28,0.6522621,51
2018-09-29,0.38442987,20
2018-09-30,0.5340192,40
2018-10-01,0.6052983,49
2018-10-02,0.49492475,54
2018-10-03,0.5391581,125
2018-10-04,0.31576616,57
2018-10-05,0.37502846,51
2018-10-06,0.6359533,21
2018-10-07,0.40907997,9
2018-10-08,0.60609937,43
2018-10-09,0.58254844,42
2018-10-10,0.49783427,59
2018-10-11,0.31223157,38
2018-10-12,0.5015935,37
2018-10-13,0.5722984,14
2018-10-14,0.6007148,29
2018-10-15,0.4632585,61
2018-10-16,0.4364834,30
2018-10-17,0.6126419,86
2018-10-18,0.43930072,44
2018-10-19,0.48192787,51
2018-10-20,0.3592484,21
2018-10-21,0.30418098,9
2018-10-22,0.39134908,51
2018-10-23,0.26507014,30
2018-10-24,0.49166957,50
2018-10-25,0.5412612,70
2018-10-26,0.42091614,71
2018-10-27,0.2555686,37
2018-10-28,0.42763755,26
2018-10-29,0.48092198,85
2018-10-30,0.5053285,60
2018-10-31,0.63867265,58
2018-11-01,0.66992605,61
2018-11-02,0.5818613,50
2018-11-03,0.36678928,28
2018-11-04,0.30669597,13
2018-11-05,0.580063,32
2018-11-06,0.5899826,49
2018-11-07,0.5797601,50
2018-11-08,0.70891505,56
2018-11-09,0.5594372,55
2018-11-10,0.4319274,13
2018-11-11,0.76093674,25
2018-11-12,0.49413222,51
2018-11-13,0.43737036,42
2018-11-14,0.2670479,36
2018-11-15,0.47537515,33
2018-11-16,0.5053478,30
2018-11-17,0.36555886,16
2018-11-18,0.47568783,24
2018-11-19,0.7580059,56
2018-11-20,0.35077116,35
2018-11-21,0.39920226,50
2018-11-22,0.41965193,9
2018-11-23,0.5578309,19
2018-11-24,0.4294936,17
2018-11-25,0.4563209,12
2018-11-26,0.44750565,49
2018-11-27,0.57878864,21
2018-11-28,0.54667765,51
2018-11-29,0.6721915,84
2018-11-30,0.5611801,48
2018-12-01,0.75905097,22
2018-12-02,0.2523317,22
2018-12-03,0.6252696,68
2018-12-04,0.38177302,50
2018-12-05,0.3834388,26
2018-12-06,0.64981276,54
2018-12-07,0.50623876,31
2018-12-08,0.33782712,16
2018-12-09,0.2497685,13
2018-12-10,0.63211346,71
2018-12-11,0.387691,57
2018-12-12,0.47261125,34
2018-12-13,0.6144891,57
2018-12-14,0.5214301,56
2018-12-15,0.3955066,30
2018-12-16,0.39072376,7
2018-12-17,0.33279875,88
2018-12-18,0.4556864,75
2018-12-19,0.6038474,61
2018-12-20,0.31184277,35
2018-12-21,0.749075,73
2018-12-22,0.55729,27
2018-12-23,0.12771831,4
2018-12-24,0.26745424,30
2018-12-25,0.37403557,5
2018-12-26,0.29245144,36
2018-12-27,0.35894763,30
2018-12-28,0.26536244,45
2018-12-29,0.41057196,17
2018-12-30,0.47078016,18
