date,sentiment,post_count
2022-11-29,0.6078096,141
2022-11-30,0.49073526,224
2022-12-01,0.57512534,154
2022-12-02,0.5553644,123
2022-12-03,0.5552845,105
2022-12-04,0.67565554,74
2022-12-05,0.61310047,132
2022-12-06,0.5749538,137
2022-12-07,0.5725263,157
2022-12-08,0.58419645,123
2022-12-09,0.50727344,122
2022-12-10,0.5745601,116
2022-12-11,0.76629615,99
2022-12-12,0.6075583,131
2022-12-13,0.45309323,169
2022-12-14,0.5235654,165
2022-12-15,0.60195184,221
2022-12-16,0.6444144,141
2022-12-17,0.2706087,114
2022-12-18,0.682829,119
2022-12-19,0.47396252,143
2022-12-20,0.5712886,168
2022-12-21,0.61740375,165
2022-12-22,0.65877855,148
2022-12-23,0.7599832,138
2022-12-24,0.7075466,55
2022-12-25,0.3901502,29
2022-12-26,0.69471747,105
2022-12-27,0.49821666,116
2022-12-28,0.45921567,171
2022-12-29,0.5570826,160
2022-12-30,0.69340986,182
