date,sentiment,post_count
2020-01-01,0.41734943,16
2020-01-02,0.5711855,36
2020-01-03,0.47629222,33
2020-01-04,0.78490645,90
2020-01-05,0.509961,25
2020-01-06,0.7216814,37
2020-01-07,0.5385597,41
2020-01-08,0.7255661,184
2020-01-09,0.8010298,83
2020-01-10,0.39612982,29
2020-01-11,0.78563774,49
2020-01-12,0.6964384,20
2020-01-13,0.74404794,68
2020-01-14,0.62195957,79
2020-01-15,0.76372486,78
2020-01-16,0.39898765,30
2020-01-17,0.42791945,40
2020-01-18,0.7749898,59
2020-01-19,0.3531119,21
2020-01-20,0.4596426,45
2020-01-21,0.469529,38
2020-01-22,0.15040635,87
2020-01-23,0.6961698,59
2020-01-24,0.77958876,51
2020-01-25,0.6969672,44
2020-01-26,0.58007103,14
2020-01-27,0.63032407,83
2020-01-28,0.85160977,186
2020-01-29,0.8351855,64
2020-01-30,0.73077226,81
2020-01-31,0.6051622,99
2020-02-01,0.6789093,58
2020-02-02,0.45469582,18
2020-02-03,0.82281226,112
2020-02-04,0.50850487,84
2020-02-05,0.5005545,51
2020-02-06,0.7104506,54
2020-02-07,0.39116904,46
2020-02-08,0.6637718,38
2020-02-09,0.696977,25
2020-02-10,0.80130386,63
2020-02-11,0.7065889,74
2020-02-12,0.70446134,96
2020-02-13,0.6757205,67
2020-02-14,0.65724474,73
2020-02-15,0.8268518,50
2020-02-16,0.5178661,22
2020-02-17,0.5019747,21
2020-02-18,0.8340652,119
2020-02-19,0.61964864,84
2020-02-20,0.6018243,68
2020-02-21,0.7625986,94
2020-02-22,0.77447295,70
2020-02-23,0.50454473,34
2020-02-24,0.43592685,103
2020-02-25,0.3861537,74
2020-02-26,0.3688536,47
2020-02-27,0.258803,59
2020-02-28,0.38861126,51
2020-02-29,0.4946756,129
2020-03-01,0.3326137,32
2020-03-02,0.44033128,65
2020-03-03,0.42866138,47
2020-03-04,0.4898231,40
2020-03-05,0.52531874,86
2020-03-06,0.41802442,42
2020-03-07,0.5276069,76
2020-03-08,0.46089223,44
2020-03-09,0.27052724,64
2020-03-10,0.43260568,104
2020-03-11,0.43052617,54
2020-03-12,0.2439751,83
2020-03-13,0.23387128,62
2020-03-14,0.5785335,74
2020-03-15,0.37025595,55
2020-03-16,0.3028852,80
2020-03-17,0.32167614,90
2020-03-18,0.5648746,138
2020-03-19,0.34153795,135
2020-03-20,0.56918836,123
2020-03-21,0.55485266,77
2020-03-22,0.41071287,63
2020-03-23,0.6402686,162
2020-03-24,0.5987049,87
2020-03-25,0.39467418,87
2020-03-26,0.49251854,65
2020-03-27,0.6300336,78
2020-03-28,0.6231257,97
2020-03-29,0.30404097,34
2020-03-30,0.6562358,101
2020-03-31,0.43471465,118
2020-04-01,0.28830126,159
2020-04-02,0.40562883,103
2020-04-03,0.44094333,96
2020-04-04,0.50346327,60
2020-04-05,0.55691683,50
2020-04-06,0.62407047,116
2020-04-07,0.49350885,177
2020-04-08,0.6724836,97
2020-04-09,0.47578558,105
2020-04-10,0.3723175,68
2020-04-11,0.7275797,91
2020-04-12,0.2580868,38
2020-04-13,0.41634473,94
2020-04-14,0.35931098,105
2020-04-15,0.4986056,90
2020-04-16,0.4678358,132
2020-04-17,0.43034887,66
2020-04-18,0.6612702,105
2020-04-19,0.39203036,57
