date,sentiment,post_count
2012-01-01,0.57373196,1
2012-01-02,0.46826527,3
2012-01-03,0.47355643,1
2012-01-05,0.42311838,1
2012-01-07,0.5352143,7
2012-01-08,0.40897688,1
2012-01-10,0.5069985,3
2012-01-11,0.44588605,3
2012-01-12,0.45253077,3
2012-01-13,0.47792006,15
2012-01-17,0.5141422,6
2012-01-18,0.4801233,1
2012-01-19,0.49284965,5
2012-01-20,0.5630065,2
2012-01-22,0.5435853,2
2012-01-23,0.5059313,3
2012-01-24,0.5097194,1
2012-01-25,0.5570649,1
2012-01-26,0.5505208,1
2012-01-27,0.41092828,1
2012-01-29,0.52267826,2
2012-01-30,0.4763959,5
2012-01-31,0.50846016,2
2012-02-01,0.5028705,1
2012-02-02,0.506265,1
2012-02-03,0.43608832,1
2012-02-05,0.44188458,1
2012-02-07,0.48846442,2
2012-02-08,0.4723267,2
2012-02-09,0.54353243,6
2012-02-11,0.5514484,1
2012-02-12,0.54976994,6
2012-02-13,0.53067595,5
2012-02-14,0.55180186,1
2012-02-15,0.45451128,1
2012-02-16,0.49469268,2
2012-02-17,0.5094407,3
2012-02-21,0.48470527,5
2012-02-22,0.5406389,2
2012-02-23,0.5257349,4
2012-02-24,0.53186065,1
2012-02-25,0.44043338,1
2012-02-27,0.5367077,4
2012-02-28,0.49675897,2
2012-03-01,0.43139803,2
2012-03-02,0.49022922,4
2012-03-03,0.51401377,1
2012-03-04,0.54450685,1
2012-03-05,0.53593725,1
2012-03-06,0.5386555,1
2012-03-07,0.5097715,3
2012-03-08,0.48244226,3
2012-03-09,0.5226107,5
2012-03-10,0.5157546,1
2012-03-11,0.5208782,5
2012-03-12,0.47399074,5
2012-03-13,0.4664158,3
2012-03-14,0.48321423,3
2012-03-15,0.4950952,2
2012-03-16,0.53982204,1
2012-03-17,0.4920427,3
2012-03-18,0.41705012,1
2012-03-19,0.4880273,4
2012-03-20,0.5458475,1
2012-03-21,0.5534991,2
2012-03-22,0.5668272,1
2012-03-23,0.54257864,1
2012-03-25,0.46708006,1
2012-03-26,0.5184061,1
2012-03-27,0.522369,7
2012-03-28,0.5007185,1
2012-03-29,0.460643,4
2012-03-30,0.5177824,7
2012-04-02,0.51576763,2
2012-04-03,0.4933177,3
2012-04-04,0.47200412,1
2012-04-08,0.46507272,1
2012-04-09,0.50156915,4
2012-04-10,0.50494576,5
2012-04-12,0.5050037,1
2012-04-13,0.45124194,3
2012-04-15,0.4566265,1
2012-04-17,0.48572847,6
2012-04-19,0.5067665,3
2012-04-20,0.500893,4
2012-04-22,0.5273479,4
2012-04-23,0.4507468,3
2012-04-24,0.4712672,4
2012-04-25,0.49773684,5
2012-04-26,0.48769426,2
2012-04-27,0.53323793,1
2012-04-28,0.45066866,1
2012-04-30,0.51945,6
2012-05-01,0.5430631,1
2012-05-02,0.54770166,5
2012-05-03,0.5413636,1
2012-05-04,0.4979818,2
2012-05-05,0.47956926,2
2012-05-07,0.51385206,1
2012-05-08,0.45552388,6
2012-05-09,0.49627534,6
2012-05-10,0.5341605,5
2012-05-11,0.39705396,1
2012-05-14,0.4885793,4
2012-05-15,0.5043662,2
2012-05-16,0.42768517,2
2012-05-17,0.45345432,4
2012-05-18,0.51169914,7
2012-05-19,0.46150512,1
2012-05-21,0.5296419,2
2012-05-22,0.484126,3
2012-05-23,0.4544859,4
2012-05-24,0.46694443,2
2012-05-25,0.5360896,1
2012-05-28,0.509012,2
2012-05-29,0.52513385,3
2012-05-30,0.5002934,1
2012-05-31,0.549088,2
2012-06-01,0.45178327,1
2012-06-04,0.520039,3
2012-06-05,0.48174152,3
2012-06-06,0.5251364,2
2012-06-07,0.5321748,2
2012-06-08,0.5132821,2
2012-06-09,0.54255366,2
2012-06-10,0.43323168,5
2012-06-12,0.5162586,8
2012-06-13,0.5089215,4
2012-06-14,0.5253389,4
2012-06-15,0.5410698,1
2012-06-16,0.5077973,3
2012-06-17,0.5632051,1
2012-06-18,0.5248257,10
2012-06-19,0.44284973,3
2012-06-20,0.48050487,3
2012-06-21,0.5267688,5
2012-06-22,0.5185008,4
2012-06-23,0.45204604,1
2012-06-24,0.5220776,1
2012-06-25,0.5175122,12
2012-06-27,0.52343976,6
2012-06-28,0.5443659,2
