date,weighted_sentiment,total_mentions,num_tickers,sentiment_ma7,sentiment_ma30,momentum,week,month
2012-01-07,0.5769442319869995,5.0,5.0,,,,1,2012-01
2012-01-10,0.24467870593070984,8.0,8.0,,,,2,2012-01
2012-01-13,0.42946165800094604,32.0,8.0,,,,2,2012-01
2012-01-17,0.5929759740829468,9.0,9.0,,,,3,2012-01
2012-01-19,0.2608128786087036,8.0,8.0,,,,3,2012-01
2012-01-23,0.5755134224891663,5.0,5.0,,,,4,2012-01
2012-01-30,0.5493391275405883,10.0,10.0,0.4613894283771515,,,5,2012-01
2012-02-09,0.5910742878913879,7.0,7.0,0.46340800779206415,,,6,2012-02
2012-02-12,0.5477665066719055,9.0,9.0,0.5067062650408064,,,6,2012-02
2012-02-17,0.2362518310546875,5.0,5.0,0.4791048611913409,,,7,2012-02
2012-02-22,0.5471011400222778,7.0,7.0,0.4725513134683882,,,8,2012-02
2012-02-23,0.2765439748764038,7.0,7.0,0.4747986129352025,,,8,2012-02
2012-02-27,0.5490402579307556,9.0,9.0,0.471016732284001,,,9,2012-02
2012-03-04,0.2669779658317566,1.0,1.0,0.43067942346845356,,,9,2012-03
2012-03-07,0.471371591091156,22.0,11.0,0.41357903821127756,,,10,2012-03
2012-03-09,0.5611396431922913,1.0,1.0,0.4154894862856184,,,10,2012-03
2012-03-12,0.28636878728866577,10.0,10.0,0.42264905146190096,,,11,2012-03
2012-03-16,0.5477665066719055,6.0,6.0,0.4227441038404192,,,11,2012-03
2012-03-19,0.30704623460769653,3.0,3.0,0.42710156951631817,,,12,2012-03
2012-03-21,0.5593257546424866,3.0,3.0,0.4285709261894226,,,12,2012-03
2012-03-22,0.22996725142002106,3.0,3.0,0.4232836812734604,,,12,2012-03
2012-03-29,0.2626526653766632,1.0,1.0,0.3934666918856757,,,13,2012-03
2012-03-30,0.5258253812789917,2.0,2.0,0.3884217973266329,,,13,2012-03
2012-04-10,0.32119378447532654,6.0,6.0,0.3933967969247273,,,15,2012-04
2012-04-12,0.5979014039039612,2.0,2.0,0.40055892510073526,,,15,2012-04
2012-04-13,0.5918706655502319,1.0,1.0,0.44124812952109743,,,15,2012-04
2012-04-17,0.27178290486335754,13.0,13.0,0.40017057955265045,,,16,2012-04
2012-04-19,0.24689631164073944,1.0,1.0,0.4025890167270388,,,16,2012-04
2012-04-22,0.3836068767925789,29.0,13.0,0.41986818978645524,,,16,2012-04
2012-04-24,0.3013620674610138,1.0,1.0,0.38780200209817267,0.42368532643921075,-0.03588332434103808,17,2012-04
2012-04-25,0.31205543875694275,2.0,2.0,0.3864965241384036,0.41485569999820887,-0.028359175859805297,17,2012-04
2012-05-01,0.5497192740440369,10.0,10.0,0.379613362729843,0.42502371893531976,-0.04541035620547679,18,2012-05
2012-05-02,0.589775190633886,17.0,13.0,0.37931400917036495,0.4303675033564177,-0.05105349418605276,18,2012-05
2012-05-07,0.5825653076171875,2.0,2.0,0.42371149527805496,0.4300204811408924,-0.006308985862837457,19,2012-05
2012-05-08,0.586167573928833,3.0,3.0,0.47217881846206833,0.4408656376515634,0.03131318081050494,19,2012-05
2012-05-14,0.5758116841316223,8.0,8.0,0.49963664808193176,0.4408755797063119,0.05876106837561984,20,2012-05
2012-05-18,0.3740256869274637,23.0,12.0,0.5100171651485674,0.43503179835254113,0.0749853667960263,20,2012-05
2012-05-21,0.2422952502965927,12.0,12.0,0.5000514239399461,0.4234058304327146,0.07664559350723144,21,2012-05
2012-05-24,0.5313461422920227,2.0,2.0,0.49742669083251545,0.42285848495338524,0.07456820587913021,21,2012-05
2012-06-12,0.5958282947540283,10.0,8.0,0.4982914199925358,0.43484436707669655,0.06344705291583924,24,2012-06
2012-06-14,0.5469404458999634,3.0,3.0,0.4932021540329323,0.43483901060595276,0.05836314342697957,24,2012-06
2012-06-20,0.5612335801124573,8.0,8.0,0.48964015491630725,0.4443286641138212,0.04531149080248603,25,2012-06
2012-06-21,0.2862870165934929,13.0,11.0,0.4482794881251459,0.43557022273591245,0.012709265389233448,25,2012-06
2012-06-27,0.4049583971500397,2.0,1.0,0.452698446728371,0.4401695704465219,0.012528876281849122,26,2012-06
